id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,geometry,settlement_key
node/243033238,Малое Гальцэва,Малое Гальцево,Малое Гальцэва,,Maloe Gal'tseva,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.9857375 54.5103878),Малое Гальцево
node/243033199,Марцюхова,Мартюхово,Марцюхова,,Martsiukhova,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.9677551 54.4897667),Мартюхово
node/243037723,Вялікае Высокае,Большое Высокое,Вялікае Высокае,,Vialikae Vysokae,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (30.0168078 54.4818878),Большое Высокое
node/243037691,Малое Высокае,Малое Высокое,Малое Высокае,,Maloe Vysokae,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (30.0243713 54.496435),Малое Высокое
node/243037717,Шылаўка,Шиловка,Шылаўка,,Shylauka,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0461123 54.4850101),Шиловка
node/1658989641,Саснякі,Сосняки,Саснякі,,Sasniaki,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0624048 54.4865941),Сосняки
node/243037714,Рудня,Рудня,Рудня,Rudnya,Rudnya,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0729901 54.4827994),Рудня
node/243037686,Кісялі,Кисели,Кісялі,Kisyali,Kisyali,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0545699 54.4951589),Кисели
node/243037701,Рамашкава,Ромашково,Рамашкава,,Ramashkava,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0475446 54.5166725),Ромашково
node/243037689,Вялікае Гальцава,Большое Гальцево,Вялікае Гальцава,,Vialikae Gal'tsava,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0043484 54.5224611),Большое Гальцево
node/243037699,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0474947 54.5416391),Замошье
node/243037690,Старынкі,Старинки,Старынкі,,Starynki,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0829857 54.5301037),Старинки
node/243037661,Шанькава,Шаньково,Шанькава,,Shan'kava,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0677113 54.5646875),Шаньково
node/243037664,Спаскае,Спасское,Спаскае,,Spaskae,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0550032 54.5679706),Спасское
node/243037704,Засценкі,Застенки,Засценкі,,Zastsenki,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0153985 54.5569655),Застенки
node/243033320,Гаршчэўшчына,Горщевщина,Гаршчэўшчына,,Garshcheushchyna,village,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.9706891 54.5602735),Горщевщина
node/243033219,Прысмакі,Присмаки,Прысмакі,,Prysmaki,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.9608631 54.555721),Присмаки
node/243033235,Грачыхі,Гречихи,Грачыхі,,Grachykhi,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.9839231 54.5604845),Гречихи
node/243037712,Ваўкавічы,Волковичи,Ваўкавічы,Vawkavichy,Vawkavichy,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.9850887 54.5448137),Волковичи
node/243033142,Алёнавічы,Алёновичи,Алёнавічы,,Alionavichy,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.9179406 54.539018),Аленовичи
node/243033111,Межыёва,Межиёво,Межыёва,,Mezhyiova,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.928301 54.559132),Межиево
node/243033281,Субачава,Субочево,Субачава,,Subachava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9375544 54.599214),Субочево
node/243033324,Шыбекі,Шибеки,Шыбекі,,Shybeki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9606418 54.6176232),Шибеки
node/243033315,Гаравыя Паршні,Горовые Поршни,Гаравыя Паршні,,Garavyia Parshni,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9702044 54.6252001),Горовые Поршни
node/243037656,Вязьмічы,Вязьмичи,Вязьмічы,,Viaz'michy,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0004241 54.5810471),Вязьмичи
node/243037635,Цюльпін,Тюльпин,Цюльпін,,Tsiul'pin,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0087909 54.6004466),Тюльпин
node/243037629,Паркавая,Парковая,Паркавая,,Parkavaia,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.03322 54.59132),Парковая
node/243037648,Смальяны,Смольяны,Смальяны,Smalyany,Smalyany,village,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (30.0617286 54.5992795),Смольяны
node/243037638,Бабрамынічы,Бобромыничи,Бабрамынічы,,Babramynichy,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.0163782 54.6324474),Бобромыничи
node/1634888281,Карпаўшчына,Карповщина,Карпаўшчына,,Karpaushchyna,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.009245 54.645061),Карповщина
node/243037623,Ціханы,Тиханы,Ціханы,,Tsikhany,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.0305573 54.6284442),Тиханы
node/243037632,Сялец,Селец,Сялец,Syalyets,Syalyets,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.0656377 54.6338899),Селец
node/243037600,Някрашава,Некрашево,Някрашава,,Niakrashava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.0435327 54.659626),Некрашево
node/243037589,Харэўшчына,Хоревщина,Харэўшчына,,Khareushchyna,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.035673 54.654556),Хоревщина
node/243037595,Зубава,Зубово,Зубава,,Zubava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (30.0094547 54.6553735),Зубово
node/243032919,Міцюкова,Митюково,Міцюкова,,Mitsiukova,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.973591 54.670383),Митюково
node/243037603,Міхнава,Михново,Міхнава,,Mikhnava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.992071 54.657864),Михново
node/243033311,Масюкі,Масюки,Масюкі,,Masiuki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9565812 54.6486039),Масюки
node/243033294,Казённыя Паршні,Казённые Поршни,Казённыя Паршні,,Kazionnyia Parshni,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9397019 54.6306088),Казенные Поршни
node/243033367,Васнева,Васнево,Васнева,,Vasneva,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9275433 54.6579014),Васнево
node/243032891,Жохава,Жохово,Жохава,,Zhokhava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9490859 54.6720948),Жохово
node/243032898,Мажулева,Можулево,Мажулева,,Mazhuleva,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.9264721 54.6712768),Можулево
node/243033356,Вароніна,Воронино,Вароніна,,Varonina,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8817282 54.6582336),Воронино
node/243032908,Кажамякі,Кожемяки,Кажамякі,,Kazhamiaki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8842534 54.6705278),Кожемяки
node/243033349,Васількова,Васильково,Васількова,,Vasil'kova,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8407517 54.6642589),Васильково
node/243033359,Сякірына,Секирино,Сякірына,,Siakiryna,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8707449 54.6515198),Секирино
node/243033364,Расна,Рясно,Расна,,Rasna,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.836294 54.6482088),Рясно
node/1639669587,Лемніца,Лемница,Лемніца,,Lemnitsa,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8971341 54.6390388),Лемница
node/243033258,Крывыя,Кривые,Крывыя,,Kryvyia,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8795247 54.5956962),Кривые
node/243033270,Шупені,Шупени,Шупені,,Shupeni,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.895185 54.6010434),Шупени
node/243033249,Дабравольск,Добровольск,Дабравольск,,Dabravol'sk,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.8385869 54.5859981),Добровольск
node/243033337,Маргі,Марги,Маргі,,Margi,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.855293 54.6196159),Марги
node/243033277,Мурагова,Мурагово,Мурагова,,Muragova,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8621963 54.6251841),Мурагово
node/243033307,Чачанева,Чеченево,Чачанева,,Chachaneva,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8445572 54.6154431),Чеченево
node/243033284,Жакі,Жаки,Жакі,,Zhaki,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.8119613 54.6059154),Жаки
node/243033273,Абольцы,Обольцы,Абольцы,,Abol'tsy,village,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.824055 54.594757),Обольцы
node/243033301,Заазерʼе,Заозерье,Заазерʼе,,Zaazer'e,hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.8285554 54.5868481),Заозерье
node/243033255,Клябань,Клебань,Клябань,,Kliaban',hamlet,Belarus,BY007,Vitebsk,BY007011,Orsha,POINT (29.8104793 54.5958009),Клебань
node/243039270,Кісялева,Киселево,Кісялева,,Kisialeva,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7871772 54.5792596),Киселево
node/243039262,Пукалава,Пуколово,Пукалава,,Pukalava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.770229 54.6051199),Пуколово
node/243039290,Мікуліна,Микулино,Мікуліна,,Mikulina,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.778666 54.6227715),Микулино
node/243033266,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.8094052 54.6311915),Замошье
node/243041029,Пацкава,Пацково,Пацкава,,Patskava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7995319 54.6581545),Пацково
node/243032911,Камарова,Комарово,Камарова,,Kamarova,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.82041 54.6678084),Комарово
node/243041032,Вейна,Вейно,Вейна,,Veina,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7699266 54.6677582),Вейно
node/243041026,Заполле,Заполье,Заполле,,Zapolle,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7340871 54.6673135),Заполье
node/243039272,Лапатнікі,Лопатники,Лапатнікі,,Lapatniki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7122362 54.6587549),Лопатники
node/243039276,Нярэйша,Нерейша,Нярэйша,,Niareisha,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7170081 54.6549827),Нерейша
node/243039295,Краснае Сяло,Красное Село,Краснае Сяло,,Krasnae Sialo,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7409111 54.647349),Красное Село
node/243039293,Прусінічы,Прусиничи,Прусінічы,,Prusinichy,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7224825 54.6275525),Прусиничи
node/3201299295,Манголія,Монголия,Манголія,,Mangoliia,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.6093304 54.649302),Монголия
node/243029967,Атрадная,Отрадная,Атрадная,,Atradnaia,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5930247 54.6380349),Отрадная
node/243029961,Шашалаўка,Шашеловка,Шашалаўка,,Shashalauka,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.593996 54.625641),Шашеловка
node/243029934,Загацце,Загатье,Загацце,,Zagatstse,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5905973 54.5968444),Загатье
node/243029958,Рыдамля,Рыдомля,Рыдамля,,Rydamlia,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.6148553 54.5884926),Рыдомля
node/243039264,Зыбалы,Зыбалы,Зыбалы,,Zybaly,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7388793 54.6223402),Зыбалы
node/243039287,Няклюдава,Неклюдово,Няклюдава,,Niakliudava,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.7383557 54.6076708),Неклюдово
node/243039298,Узноснае,Узносное,Узноснае,Uznosnaje,Uznosnaje,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7144769 54.599181),Узносное
node/243039258,Манастыр,Монастырь,Манастыр,,Manastyr,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7411055 54.5869865),Монастырь
node/243039284,Янава,Яново,Янава,,Ianava,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7333085 54.573989),Яново
node/243039176,Серкавіцы,Серковицы,Серкавіцы,Serkavitsy,Serkavitsy,village,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7302628 54.5492495),Серковицы
node/243039345,Новае Саколіна,Новое Соколино,Новае Саколіна,,Novae Sakolina,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7266911 54.5150852),Новое Соколино
node/243039328,Старое Саколіна,Старое Соколино,Старое Саколіна,,Staroe Sakolina,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7204598 54.5051442),Старое Соколино
node/243039179,Усвіж-Бук,Усвиж-Бук,Усвіж-Бук,,Usvizh-Buk,village,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7050172 54.4875571),Усвиж-Бук
node/243039173,Шмідзельшчына,Шмидельщина,Шмідзельшчына,,Shmidzel'shchyna,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.7034349 54.4838303),Шмидельщина
node/243029742,Раздольная,Раздольная,Раздольная,,Razdol'naia,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5818027 54.4871466),Раздольная
node/243029920,Чарнаручча,Черноручье,Чарнаручча,,Charnaruchcha,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5980728 54.5038767),Черноручье
node/243029911,Разаны,Резаны,Разаны,,Razany,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.6130911 54.5179988),Резаны
node/243029916,Заполле,Заполье,Заполле,,Zapolle,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.61302 54.5392017),Заполье
node/243039331,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.6359684 54.543693),Замошье
node/243029791,Петрашы,Петраши,Петрашы,,Petrashy,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.572404 54.5711693),Петраши
node/243029787,Валосава,Волосово,Валосава,,Valosava,village,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5312319 54.5489592),Волосово
node/243029782,Галаны,Галаны,Галаны,,Galany,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.580898 54.5532009),Галаны
node/243029768,Рафалова,Рафалово,Рафалова,Rafalova,Rafalova,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5565273 54.5255101),Рафалово
node/243029774,Харлінцы,Харлинцы,Харлінцы,,Kharlintsy,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.4859458 54.5212373),Харлинцы
node/243029771,Бутары,Буторы,Бутары,,Butary,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.462255 54.5211717),Буторы
node/243032026,Хватынка,Хватынка,Хватынка,,Khvatynka,hamlet,Belarus,BY004,Minsk,BY004007,Krupki,POINT (29.4269954 54.5246544),Хватынка
node/243029765,Дубровіна,Дубровино,Дубровіна,,Dubrovina,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.4593272 54.5378952),Дубровино
node/243029913,Ліцвякі,Литвяки,Ліцвякі,,Litsviaki,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.485849 54.568581),Литвяки
node/243029759,Краснавінка,Красновинка,Краснавінка,,Krasnavinka,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.4494987 54.5541771),Красновинка
node/243032028,Клубынічы,Клубыничи,Клубынічы,,Klubynichy,hamlet,Belarus,BY004,Minsk,BY004007,Krupki,POINT (29.4280826 54.5585176),Клубыничи
node/243029797,Касянічы,Косеничи,Касянічы,,Kasianichy,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.4540333 54.590769),Косеничи
node/243032083,Хмялёўка,Хмелёвка,Хмялёўка,,Khmialiouka,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.4354131 54.6257936),Хмелевка
node/243029971,Белая Дуброва,Белая Дуброва,Белая Дуброва,,Belaia Dubrova,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.4802221 54.6158881),Белая Дуброва
node/243029937,Запруддзе,Запрудье,Запруддзе,,Zapruddze,hamlet,Belarus,BY007,Vitebsk,BY007018,Tolochin,POINT (29.5235044 54.5809529),Запрудье
node/243029950,Высокі Гарадзец,Высокий Городец,Высокі Гарадзец,,Vysoki Garadzets,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.54728 54.5990964),Высокий Городец
node/243029964,Хахлоўка,Хохловка,Хахлоўка,,Khakhlouka,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.542154 54.612305),Хохловка
node/243029947,Нізкі Гарадзец,Низкий Городец,Нізкі Гарадзец,,Nizki Garadzets,village,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5535305 54.611328),Низкий Городец
node/243029941,Лазы,Лозы,Лазы,,Lazy,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5237382 54.6212085),Лозы
node/243029944,Рыжанкі,Рыжанки,Рыжанкі,,Ryzhanki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5155699 54.6456242),Рыжанки
node/243029928,Відокі,Видоки,Відокі,,Vidoki,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5524606 54.6422406),Видоки
node/243029955,Асінаўка 1,Осиновка 1,Асінаўка 1,,Asinauka 1,hamlet,Belarus,BY007,Vitebsk,BY007015,Senno,POINT (29.5746486 54.658082),Осиновка 1
