X,Y,fid,id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,settlement_key
5400719.19354193,3345683.26103973,400,node/242992358,Цепянец,Тепенец,Цепянец,,Tsepianets,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Тепенец
5397322.43050169,3337467.69085946,407,node/242991841,Сасновічы,Сосновичи,Сасновічы,,Sasnovichy,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Сосновичи
5394465.39898985,3340216.11014548,408,node/242991847,Берказы,Беркозы,Берказы,,Berkazy,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Беркозы
5395906.83481493,3341537.12980082,409,node/242991909,Паняцічы,Понятичи,Паняцічы,,Paniatsichy,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Понятичи
5399873.97965525,3337904.9892746,410,node/242993650,Стахавічы,Стаховичи,Стахавічы,,Stakhavichy,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Стаховичи
5397922.59173509,3327416.52658231,412,node/242991870,Перахрэсце,Перехрестье,Перахрэсце,,Perakhrestse,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Перехрестье
5403184.11301063,3334452.51154151,413,node/242993647,Ізін,Изин,Ізін,,Izin,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Изин
5408261.54054911,3331397.13763152,416,node/242993926,Вялікая Вулька,Большая Вулька,Вялікая Вулька,,Vialikaia Vul'ka,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Большая Вулька
5411008.60846974,3324729.62943663,419,node/242993656,Стайкі,Стайки,Стайкі,,Staiki,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Стайки
5381346.61298087,3316616.12943259,423,node/242991122,Калена,Колено,Калена,,Kalena,hamlet,Belarus,BY001,Brest,BY001007,Ivanovo,Колено
5374234.35669833,3314346.33393608,427,node/242988972,Віўнева,Вивнево,Віўнева,,Viuneva,hamlet,Belarus,BY001,Brest,BY001007,Ivanovo,Вивнево
5426091.08389583,3324632.3950342,429,node/242997265,Востраў,Остров,Востраў,,Vostrau,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Остров
5429111.46722839,3324284.74410953,431,node/242997262,Вешня,Вешня,Вешня,,Veshnia,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Вешня
5430932.56133574,3326944.43290228,432,node/242997228,Ласіцк,Ласицк,Ласіцк,,Lasitsk,village,Belarus,BY001,Brest,BY001013,Pinsk,Ласицк
5431677.14164719,3321595.30725552,435,node/242997270,Боркі,Борки,Боркі,,Borki,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Борки
5448946.4143903,3320303.09129376,436,node/242999370,Дзераўная,Деревная,Дзераўная,,Dzeraunaia,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Деревная
5441915.70567923,3324319.2323841,439,node/3051312659,Калонія,Колония,Калонія,,Kaloniia,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Колония
5443414.48716038,3331653.26726935,443,node/242999388,Калоднае,Колодное,Калоднае,,Kalodnae,village,Belarus,BY001,Brest,BY001015,Stolin,Колодное
5450178.71562215,3328674.15999036,445,node/242999391,Пясова,Пясово,Пясова,,Piasova,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Пясово
5452248.62966657,3336842.41255505,449,node/243003146,Цмень 1,Цмень 1,Цмень 1,,Tsmen' 1,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Цмень 1
5452953.239726,3335625.14324402,450,node/243003143,Крушын,Крушин,Крушын,,Krushyn,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Крушин
5455285.93693073,3337859.72384429,451,node/243003140,Цмень 2,Цмень 2,Цмень 2,,Tsmen' 2,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Цмень 2
5459644.66505368,3334119.43325068,453,node/2814795954,Столінскі,Столинский,Столінскі,,Stolinski,isolated_dwelling,Belarus,BY001,Brest,BY001015,Stolin,Столинский
5456533.06065167,3332524.94440441,454,node/243003123,Глінка,Глинка,Глінка,,Glinka,village,Belarus,BY001,Brest,BY001015,Stolin,Глинка
5455791.32057335,3330677.83766158,455,node/243003114,Зубкова,Зубково,Зубкова,,Zubkova,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Зубково
5450565.95363678,3325835.64303515,456,node/243003117,Лучыца,Лучица,Лучыца,,Luchytsa,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Лучица
5472082.24376188,3318529.66266198,459,node/243004143,Люты Бор,Лютый Бор,Люты Бор,,Liuty Bor,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Лютый Бор
5477298.98692027,3317643.82270528,460,node/243004735,Новы Бор,Новый Бор,Новы Бор,,Novy Bor,isolated_dwelling,Belarus,BY001,Brest,BY001015,Stolin,Новый Бор
5479666.82873627,3321612.67758192,461,node/243006980,Лукае,Лукое,Лукае,,Lukae,isolated_dwelling,Belarus,BY001,Brest,BY001015,Stolin,Лукое
5500620.25248286,3311215.07615327,462,node/2926667869,Дроздинь,Дроздынь,,Drozdyn,Drozdyn,village,Belarus,,,,,Дроздынь
5475158.1603958,3339570.46461218,468,node/243006975,Рыбнікі,Рыбники,Рыбнікі,,Rybniki,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Рыбники
5481053.86030497,3327082.08443153,471,node/243006951,Кашара,Кошара,Кашара,,Kashara,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Кошара
5476024.21012282,3322351.97792082,472,node/243004146,Востраў,Остров,Востраў,Vostraw,Vostraw,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Остров
5478796.20672279,3329449.83153238,474,node/243006986,Усцімле,Устимле,Усцімле,,Ustsimle,hamlet,Belarus,BY001,Brest,BY001015,Stolin,Устимле
5466319.5480413,3346874.51746293,492,node/243004113,Дубай,Дубой,Дубай,,Dubai,village,Belarus,BY001,Brest,BY001015,Stolin,Дубой
5460185.46838538,3358124.06195637,493,node/243004116,Корабʼе,Коробье,Корабʼе,,Korab'e,hamlet,Belarus,BY001,Brest,BY001013,Pinsk,Коробье
5470888.58401507,3355778.03444845,494,node/243005604,Ястрабель,Ястребель,Ястрабель,,Iastrabel',hamlet,Belarus,BY001,Brest,BY001015,Stolin,Ястребель
5475986.18690515,3344967.90203386,500,node/243006969,Беражное,Бережное,Беражное,,Berazhnoe,village,Belarus,BY001,Brest,BY001015,Stolin,Бережное
5475884.27927588,3375162.21547427,520,node/243005566,Вобруб,Обруб,Вобруб,,Vobrub,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Обруб
5497448.77568534,3371554.38758701,526,node/2801510278,Града,Гряда,Града,,Grada,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Гряда
5490169.8657298,3379424.6866105,528,node/243009640,Сітніцкі Двор,Ситницкий Двор,Сітніцкі Двор,,Sitnitski Dvor,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Ситницкий Двор
5484679.18822043,3379408.85677391,530,node/243008150,Манасеева,Моносеево,Манасеева,,Manaseeva,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Моносеево
5472797.96702216,3380857.36399486,534,node/243005593,Лодзіна,Лодино,Лодзіна,,Lodzina,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Лодино
5469822.89930829,3384958.82151287,536,node/243005589,Засценак,Застенок,Засценак,,Zastsenak,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Застенок
5461520.41366415,3382538.38442797,538,node/243004080,Добрая Воля,Добрая Воля,Добрая Воля,,Dobraia Volia,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Добрая Воля
5470945.53340666,3380686.28971933,546,node/243005586,Яварова,Яворово,Яварова,,Iavarova,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Яворово
5460885.97390526,3368777.64968797,558,node/243004101,Любажэрдзе,Любожердье,Любажэрдзе,,Liubazherdze,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Любожердье
5449668.56457054,3382500.49363342,562,node/2810505804,Занавінскае,Зановинское,Занавінскае,,Zanavinskae,isolated_dwelling,Belarus,BY001,Brest,BY001011,Luninec,Зановинское
5454172.36021405,3384159.75888555,564,node/2814774699,Вышні,Вышни,Вышні,,Vyshni,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Вышни
5449651.60254525,3398234.76073902,566,node/243004063,Навасёлкі,Новосёлки,Навасёлкі,Navasiolki,Navasiolki,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Новоселки
5464524.7479076,3406046.881985,569,node/243005518,Лугі,Луги,Лугі,,Lugi,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Луги
5464818.31679613,3387199.30078317,571,node/11182589421,Яварова,Яворово,Яварова,,Iavarova,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Яворово
5468832.35942714,3389899.01216697,572,node/243005527,Міжлессе,Межлесье,Міжлессе,,Mizhlesse,village,Belarus,BY001,Brest,BY001011,Luninec,Межлесье
5470768.32727343,3387336.19625777,573,node/243005575,Красная Воля,Красная Воля,Красная Воля,,Krasnaia Volia,village,Belarus,BY001,Brest,BY001011,Luninec,Красная Воля
5489900.35426793,3394062.6423405,574,node/243009664,Грычынавічы,Гричиновичи,Грычынавічы,,Grychynavichy,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,Гричиновичи
5486189.20979342,3398475.43626373,575,node/243009656,Навіна,Новина,Навіна,,Navina,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Новина
5486800.7898352,3402485.02929806,579,node/243009505,Барань-Гара,Барань-Гора,Барань-Гара,,Baran'-Gara,hamlet,Belarus,BY002,Gomel,BY002020,Zhitkovichi,Барань-Гора
5486468.87560645,3409476.00854329,580,node/243009514,Рахавічы,Раховичи,Рахавічы,,Rakhavichy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Раховичи
5466249.1690957,3413477.96800376,584,node/243005515,Цясна,Тесна,Цясна,,Tsiasna,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Тесна
5470884.63712681,3415693.79169164,587,node/243008188,Дубіца,Дубица,Дубіца,,Dubitsa,hamlet,Belarus,BY001,Brest,BY001011,Luninec,Дубица
5475593.78140047,3413350.07229916,588,node/243008125,Вейна,Вейно,Вейна,,Veina,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Вейно
5474874.73838506,3431681.01947981,592,node/243008168,Залаззе,Залазье,Залаззе,,Zalazze,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Залазье
5472636.51905685,3430436.22324361,593,node/243008198,Салагошч,Салогощ,Салагошч,,Salagoshch,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Салогощ
5464984.15774772,3424888.0585998,594,node/243005509,Баравая,Боровая,Баравая,,Baravaia,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Боровая
5455827.10649819,3405298.88711848,596,node/2814771910,Перадзел,Передел,Перадзел,,Peradzel,isolated_dwelling,Belarus,BY001,Brest,BY001011,Luninec,Передел
5439590.1419625,3444354.85098921,603,node/243004195,Комлеўшчына,Комлевщина,Комлеўшчына,,Komleushchyna,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Комлевщина
5442688.42839519,3441152.59394676,605,node/243004205,Узнога,Узнога,Узнога,,Uznoga,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Узнога
5440518.15377115,3443905.92703057,606,node/243004199,Смалічы,Смоличи,Смалічы,,Smalichy,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Смоличи
5443115.85573515,3446187.62122997,607,node/243004197,Кунцаўшчына,Кунцевщина,Кунцаўшчына,,Kuntsaushchyna,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Кунцевщина
5444258.12194268,3445896.49306846,608,node/243004198,Макраны,Мокраны,Макраны,,Makrany,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Мокраны
5444896.0513742,3438896.31137079,609,node/243004209,Морач,Морочь,Морач,,Morach,village,Belarus,BY004,Minsk,BY004005,Kletsk,Морочь
5449229.40319753,3438533.26605491,610,node/243004207,Старына,Старина,Старына,,Staryna,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Старина
5446452.1869557,3443968.19012914,611,node/243004184,Калініна,Калинино,Калініна,Kalinina,Kalinina,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Калинино
5446279.00146449,3445691.51645378,612,node/243004190,Чырвоная Дубрава,Чирвоная Дубрава,Чырвоная Дубрава,,Chyrvonaia Dubrava,village,Belarus,BY004,Minsk,BY004005,Kletsk,Чирвоная Дубрава
5454588.18102483,3447056.83211706,613,node/243005445,Выгода,Выгода,Выгода,,Vygoda,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Выгода
5454640.35177921,3442999.39266811,616,node/243005443,Інтэрнацыянал,Интернационал,Інтэрнацыянал,,Internatsyianal,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Интернационал
5457059.03516769,3428251.72233983,619,node/243005547,Пярэвалакі,Переволоки,Пярэвалакі,,Piarevalaki,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,Переволоки
5468623.18790519,3435416.63259573,625,node/243008204,Шыбіна,Шибино,Шыбіна,,Shybina,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Шибино
5478737.89034637,3435458.05556615,627,node/243009537,Плянта,Плянта,Плянта,,Plianta,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Плянта
5476099.82259311,3446345.52215337,650,node/243009594,Пірачыцы,Пирачицы,Пірачыцы,,Pirachytsy,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Пирачицы
5475444.81670102,3446043.09567065,651,node/243009559,Пружанка,Пружанка,Пружанка,,Pruzhanka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Пружанка
5475278.91795989,3447205.17590223,652,node/243009588,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Замошье
5468985.98475218,3448123.14830137,658,node/243007879,Малая Альшанка,Малая Альшанка,Малая Альшанка,,Malaia Al'shanka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Малая Альшанка
5468918.718921,3449262.53483915,661,node/243007911,Вялікая Альшанка,Большая Альшанка,Вялікая Альшанка,,Vialikaia Al'shanka,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Большая Альшанка
5467599.95190218,3451134.37973556,662,node/243007905,Белае Балота,Белое Болото,Белае Балота,,Belae Balota,hamlet,Belarus,BY004,Minsk,BY004015,Slutsk,Белое Болото
5466496.86648084,3450464.11626573,663,node/243007902,Язвіны,Язвино,Язвіны,,Iazviny,hamlet,Belarus,BY004,Minsk,BY004017,Soligorsk,Язвино
5466400.44486751,3444704.23976417,670,node/243008239,Колас,Колос,Колас,,Kolas,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Колос
5459323.32066064,3440711.69176174,677,node/243005536,Страхіні,Страхини,Страхіні,,Strakhini,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Страхини
5458445.06170547,3444918.37494871,678,node/243005440,Жураўка,Журавка,Жураўка,,Zhurauka,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Журавка
5461305.16688181,3448983.7201923,681,node/243007938,Вішнёўка,Вишнёвка,Вішнёўка,,Vishniouka,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Вишневка
5461001.12233281,3449950.80321514,682,node/243007873,Садавічы,Садовичи,Садавічы,,Sadavichy,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Садовичи
5460536.32580416,3452286.17492972,685,node/243007869,Жабчава,Жабчево,Жабчава,,Zhabchava,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Жабчево
5457869.98301581,3454998.80553174,686,node/243005451,Гулевіцкі,Гулевичский,Гулевіцкі,,Gulevitski,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Гулевичский
5458822.82004213,3460049.66302546,690,node/243007977,Сухоўчыцы,Суховчицы,Сухоўчыцы,,Sukhouchytsy,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Суховчицы
5458523.13813569,3456471.34948776,691,node/243007941,Заняведамка,Заневедомка,Заняведамка,,Zaniavedamka,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Заневедомка
5460935.15229114,3456922.01764549,692,node/243007985,Заляддзе,Залядье,Заляддзе,,Zaliaddze,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Залядье
5460878.19586164,3459705.9112364,693,node/243007983,Кажушкі,Кажушки,Кажушкі,,Kazhushki,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Кажушки
5460696.36681592,3461271.71425367,694,node/243007947,Перавоз,Перевоз,Перавоз,,Peravoz,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Перевоз
5462295.19661016,3460253.26634068,695,node/243007944,Славінск,Славинск,Славінск,,Slavinsk,hamlet,Belarus,BY004,Minsk,BY004006,Kopyl,Славинск
5464372.60342294,3458800.65842526,696,node/243007980,Ульянаўка,Ульяновка,Ульянаўка,,Ul'ianauka,hamlet,Belarus,BY004,Minsk,BY004015,Slutsk,Ульяновка
