,facility_title,link,settlement,facility_type,facility_type_eng,address,website,latitude,longitude
2847,Денисковичская больница сестринского ухода,https://healthcare.by/instinfo.php?orgnum=3197,Денисковичи,Больница,Hospital,"ул. Ленина, 72, 225454, д. Денисковичи, Ганцевичский р-н, Брестская обл.",,52.71387989999999,25.3480156
2848,Деревнянская участковая больница,https://healthcare.by/instinfo.php?orgnum=11455,Деревная,Больница,Hospital,"ул. Мелиораторов, 17, 222680, аг. Деревная, Столбцовский р-н, Минская обл.",,53.7113638,26.5555177
2849,Детская больница,https://healthcare.by/instinfo.php?orgnum=10166,Кобрин,Больница,Hospital,"ул. Советская, 111, 225306, г. Кобрин, Брестская обл.",,52.2096963,24.3386309
2850,Детская поликлиника,https://healthcare.by/instinfo.php?orgnum=5021,Жлобин,Поликлиника,Polyclinic,"ул. Воровского, 1, 247210, г. Жлобин, Гомельская обл.",,52.9003115,30.0302362
2851,Детская поликлиника,https://healthcare.by/instinfo.php?orgnum=5301,Светлогорск,Поликлиника,Polyclinic,"ул. Луначарского, 92, 247435, г. Светлогорск, Гомельская обл.",,52.6271271,29.7250332
2852,Дзержинская ЦРБ,https://healthcare.by/instinfo.php?orgnum=6241,Дзержинск,Больница,Hospital,"ул. Октябрьская, 72, 222720, г. Дзержинск, Минская обл.",http://dzcrb.by,53.6914947,27.1240125
2853,Дивинская участковая больница,https://healthcare.by/instinfo.php?orgnum=10252,Дивин,Больница,Hospital,"ул. Полевая, 3, 225876, д. Дивин, Кобринский р-н, Брестская обл.",,51.955004,24.5839798
2854,Дисненская больница сестринского ухода,https://healthcare.by/instinfo.php?orgnum=4104,Дисна,Больница,Hospital,"ул. Кузьмина, 26, 211950, г. Дисна, Миорский р-н, Витебская обл.",,55.5672454,28.1943125
2855,Дмитровичская амбулатория врача общей практики,https://healthcare.by/instinfo.php?orgnum=3301,Дмитровичи,Амбулатория,Outpatient Clinic,"ул. Зеленая, 1 А, 225062, д. Дмитровичи, Каменецкий р-н, Брестская обл.",,52.4882167,23.7824446
2856,Дмитровичская участковая больница,https://healthcare.by/instinfo.php?orgnum=6115,Дмитровичи,Больница,Hospital,"ул. Центральная, 44, 223313, д. Дмитровичи, Березинский р-н, Минская обл.",,53.98150099999999,29.1145232
2857,Добромыслинская участковая больница,https://healthcare.by/instinfo.php?orgnum=4090,Добромысли,Больница,Hospital,"ул. Бабиновичская, 8, 211223, д. Добромысли, Лиозненский р-н, Витебская обл.",,54.930997,30.6694529
2858,Добрушская ЦРБ,https://healthcare.by/instinfo.php?orgnum=18435,Добруш,Больница,Hospital,"ул. Чапаева, 3, 247050, г. Добруш, Гомельская обл.",http://www.dcrb.by,52.413176,31.3209181
2859,Довская УБ,https://healthcare.by/instinfo.php?orgnum=5255,Довск,Больница,Hospital,"ул. Советская, 4, 247261, д. Довск, Рогачевский р-н, Гомельская обл.",,53.0831572,30.0512247
2860,Долгиновская участковая больница,https://healthcare.by/instinfo.php?orgnum=6203,Долгиново,Больница,Hospital,"ул. Вилейская, 33, 222424, аг. Долгиново, Вилейский р-н, Минская обл.",,54.6454233,27.466947
2861,Долговская больница сестринского ухода с амбулаторией,https://healthcare.by/instinfo.php?orgnum=13635,Долгое,Больница,Hospital,"ул. Зеленая, 40, 223736, д. Долгое, Солигорский р-н, Минская обл.",,53.0405046,27.5665232
2862,Домачевская городская больница,https://healthcare.by/instinfo.php?orgnum=8345,Домачево,Больница,Hospital,"ул. Больничная, 8, 225021, г.п. Домачево, Брестский р-н, Брестская обл.",,51.7502507,23.6014243
2863,"Домоткановичская больница сестринского ухода, больница",https://healthcare.by/instinfo.php?orgnum=22324,Домоткановичи,Больница,Hospital,"пер. Школьный, 3, 222657, д. Домоткановичи, Клецкий р-н, Минская обл.",,53.0677629,26.6276428
2864,Дражновский ФАП,https://healthcare.by/instinfo.php?orgnum=26803,Дражно,ФАП,FAP,"ул. Гагарина, 43, 222922, аг. Дражно, Стародорожский р-н, Минская обл.",,53.163795,28.131902
2865,Дрибинская ЦРБ,https://healthcare.by/instinfo.php?orgnum=7206,Дрибин,Больница,Hospital,"ул. Темнолесская, 16, 213971, г.п. Дрибин, Могилевская обл.",http://dribincrb.by,54.1198334,31.084126
2866,Дрогичинская ЦРБ,https://healthcare.by/instinfo.php?orgnum=3213,Дрогичин,Больница,Hospital,"ул. 9 Мая, 40, 225612, г. Дрогичин, Брестская обл.",http://drcrb.by,52.1926138,25.1628428
2867,Дружненская больница,https://healthcare.by/instinfo.php?orgnum=14133,Дружный,Больница,Hospital,"Ул. Парковая, 19, 222852, п. Дружный, Пуховичский р-н, Минская обл.",,53.63171329999999,27.8955593
2868,Дубненская участковая больница,https://healthcare.by/instinfo.php?orgnum=12329,Дубно,Больница,Hospital,"ул. Первомайская, 81, 231600, д. Дубно, Мостовский р-н, Гродненская обл.",,53.4409742,24.3749338
2869,Дубровенская ЦРБ,https://healthcare.by/instinfo.php?orgnum=4050,Дубровно,Больница,Hospital,"ул. Задубровенская, 50, 211587, г. Дубровно, Витебская обл.",http://dubrtmo.by,54.5733824,30.6826689
2870,Дубровская врачебная амбулатория,https://healthcare.by/instinfo.php?orgnum=4367,Дубровка,Амбулатория,Outpatient Clinic,"уо. Центральная, 32А, 211480, д. Дубровка, Ушачский р-н, Витебская обл.",,55.2068748,28.6887196
2871,Дуниловичская участковая больница,https://healthcare.by/instinfo.php?orgnum=11916,Дуниловичи,Больница,Hospital,"ул. Школьная, 5, 211854, д. Дуниловичи, Поставский р-н, Витебская обл.",,55.1435821,27.0124939
2872,Дятловская ЦРБ,https://healthcare.by/instinfo.php?orgnum=5683,Дятлово,Больница,Hospital,"ул. Победы, 2, 231471, г. Дятлово, Гродненская обл.",http://dtcrb.by,53.467611,25.4002527
2873,Езерищенская амбулатория общей практики,https://healthcare.by/instinfo.php?orgnum=4033,Езерище,Амбулатория,Outpatient Clinic,"211580, г.п. Езерище, Городокский р-н, Витебская обл.",,55.83592909999999,29.9802908
2874,Елизовская участковая больница,https://healthcare.by/instinfo.php?orgnum=7368,Елизово,Больница,Hospital,"ул. Ромашко, 44, 213730, г.п. Елизово, Осиповичский р-н, Могилевская обл.",,53.3946681,29.0028386
